Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2005","2005","tonnes","120","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2006","2006","tonnes","120","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2007","2007","tonnes","120","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2008","2008","tonnes","120","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2009","2009","tonnes","134","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2010","2010","tonnes","134","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2011","2011","tonnes","134","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2012","2012","tonnes","134","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2013","2013","tonnes","125","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2014","2014","tonnes","144","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2015","2015","tonnes","149","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2016","2016","tonnes","149","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2017","2017","tonnes","132","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2018","2018","tonnes","157","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2019","2019","tonnes","159","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","667","Tea","2020","2020","tonnes","157","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1961","1961","ha","13534","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1962","1962","ha","18967","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1963","1963","ha","21945","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1964","1964","ha","21744","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1965","1965","ha","25450","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1966","1966","ha","27000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1967","1967","ha","23000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1968","1968","ha","23300","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1969","1969","ha","24000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1970","1970","ha","22700","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1971","1971","ha","23000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1972","1972","ha","26300","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1973","1973","ha","26200","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1974","1974","ha","25500","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1975","1975","ha","34100","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1976","1976","ha","38100","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1977","1977","ha","33000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1978","1978","ha","29300","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1979","1979","ha","31000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1980","1980","ha","28500","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1981","1981","ha","30100","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1982","1982","ha","30900","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1983","1983","ha","28800","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1984","1984","ha","21129","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1985","1985","ha","17600","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1986","1986","ha","18498","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1987","1987","ha","21140","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1988","1988","ha","21400","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1989","1989","ha","20530","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1990","1990","ha","19910","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1991","1991","ha","22633","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1992","1992","ha","15496","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1993","1993","ha","19138","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1994","1994","ha","14563","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1995","1995","ha","13579","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1996","1996","ha","16563","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1997","1997","ha","13621","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1998","1998","ha","17280","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","1999","1999","ha","13750","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2000","2000","ha","14692","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2001","2001","ha","13378","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2002","2002","ha","13511","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2003","2003","ha","16131","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2004","2004","ha","16122","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2005","2005","ha","17581","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2006","2006","ha","10680","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2007","2007","ha","10817","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2008","2008","ha","14321","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2009","2009","ha","8653","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2010","2010","ha","10209","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2011","2011","ha","10217","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2012","2012","ha","12567","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2013","2013","ha","12084","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2014","2014","ha","15461","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2015","2015","ha","6057","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2016","2016","ha","6057","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2017","2017","ha","8344","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2018","2018","ha","5777","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2019","2019","ha","5449","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","826","Tobacco, unmanufactured","2020","2020","ha","3683","","Official data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1961","1961","hg/ha","20603","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1962","1962","hg/ha","20147","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1963","1963","hg/ha","19034","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1964","1964","hg/ha","19037","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1965","1965","hg/ha","15792","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1966","1966","hg/ha","16389","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1967","1967","hg/ha","18478","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1968","1968","hg/ha","18455","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1969","1969","hg/ha","18542","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1970","1970","hg/ha","18502","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1971","1971","hg/ha","17087","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1972","1972","hg/ha","13726","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1973","1973","hg/ha","15153","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1974","1974","hg/ha","16118","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1975","1975","hg/ha","16891","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1976","1976","hg/ha","17927","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1977","1977","hg/ha","17364","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1978","1978","hg/ha","15666","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1979","1979","hg/ha","19226","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1980","1980","hg/ha","15930","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1981","1981","hg/ha","16744","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1982","1982","hg/ha","15761","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1983","1983","hg/ha","16597","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1984","1984","hg/ha","16375","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1985","1985","hg/ha","15476","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1986","1986","hg/ha","15447","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1987","1987","hg/ha","16495","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1988","1988","hg/ha","16682","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1989","1989","hg/ha","16420","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1990","1990","hg/ha","16569","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1991","1991","hg/ha","15172","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1992","1992","hg/ha","18010","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1993","1993","hg/ha","17933","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1994","1994","hg/ha","18475","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1995","1995","hg/ha","19147","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1996","1996","hg/ha","18361","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1997","1997","hg/ha","17120","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1998","1998","hg/ha","17497","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","1999","1999","hg/ha","18951","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2000","2000","hg/ha","18899","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2001","2001","hg/ha","19553","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2002","2002","hg/ha","19595","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2003","2003","hg/ha","21361","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2004","2004","hg/ha","20150","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2005","2005","hg/ha","19874","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2006","2006","hg/ha","19248","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2007","2007","hg/ha","16741","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2008","2008","hg/ha","14787","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2009","2009","hg/ha","11502","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2010","2010","hg/ha","10540","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2011","2011","hg/ha","17459","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2012","2012","hg/ha","17719","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2013","2013","hg/ha","18706","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2014","2014","hg/ha","18498","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2015","2015","hg/ha","17294","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2016","2016","hg/ha","17294","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2017","2017","hg/ha","19570","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2018","2018","hg/ha","18347","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2019","2019","hg/ha","19154","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","826","Tobacco, unmanufactured","2020","2020","hg/ha","20239","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1961","1961","tonnes","27884","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1962","1962","tonnes","38213","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1963","1963","tonnes","41771","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1964","1964","tonnes","41395","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1965","1965","tonnes","40190","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1966","1966","tonnes","44250","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1967","1967","tonnes","42500","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1968","1968","tonnes","43000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1969","1969","tonnes","44500","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1970","1970","tonnes","42000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1971","1971","tonnes","39300","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1972","1972","tonnes","36100","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1973","1973","tonnes","39700","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1974","1974","tonnes","41100","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1975","1975","tonnes","57600","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1976","1976","tonnes","68300","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1977","1977","tonnes","57300","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1978","1978","tonnes","45900","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1979","1979","tonnes","59600","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1980","1980","tonnes","45400","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1981","1981","tonnes","50400","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1982","1982","tonnes","48700","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1983","1983","tonnes","47800","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1984","1984","tonnes","34599","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1985","1985","tonnes","27237","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1986","1986","tonnes","28574","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1987","1987","tonnes","34870","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1988","1988","tonnes","35700","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1989","1989","tonnes","33710","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1990","1990","tonnes","32989","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1991","1991","tonnes","34338","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1992","1992","tonnes","27908","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1993","1993","tonnes","34321","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1994","1994","tonnes","26905","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1995","1995","tonnes","26000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1996","1996","tonnes","30412","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1997","1997","tonnes","23319","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1998","1998","tonnes","30235","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","1999","1999","tonnes","26057","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2000","2000","tonnes","27767","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2001","2001","tonnes","26158","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2002","2002","tonnes","26475","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2003","2003","tonnes","34458","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2004","2004","tonnes","32486","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2005","2005","tonnes","34940","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2006","2006","tonnes","20557","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2007","2007","tonnes","18109","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2008","2008","tonnes","21176","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2009","2009","tonnes","9953","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2010","2010","tonnes","10760","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2011","2011","tonnes","17838","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2012","2012","tonnes","22267","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2013","2013","tonnes","22604","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2014","2014","tonnes","28600","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2015","2015","tonnes","10475","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2016","2016","tonnes","10475","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2017","2017","tonnes","16329","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","10599","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2019","2019","tonnes","10437","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","826","Tobacco, unmanufactured","2020","2020","tonnes","7454","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1961","1961","ha","2590","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1962","1962","ha","2670","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1963","1963","ha","2700","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1964","1964","ha","2900","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1965","1965","ha","3000","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1966","1966","ha","11200","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1967","1967","ha","11500","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1968","1968","ha","11600","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1969","1969","ha","11700","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1970","1970","ha","12000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1971","1971","ha","12500","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1972","1972","ha","13200","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1973","1973","ha","12000","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1974","1974","ha","12045","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1975","1975","ha","9600","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1976","1976","ha","13800","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1977","1977","ha","14100","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1978","1978","ha","14200","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1979","1979","ha","14300","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1980","1980","ha","14420","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1981","1981","ha","14600","*","Unofficial figure"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1982","1982","ha","14750","*","Unofficial figure"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1983","1983","ha","14140","*","Unofficial figure"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1984","1984","ha","14300","","Official data"
